locusId	sysName	desc	setAIT021 Lib Nod +N	setAIT022 Lib Nod +N	setAIT023 Lib Nod +N	setAIT024 Lib Nod +N	setAIT026 Lib Nod --	setAIT027 Lib Nod --	setAIT028 Lib Nod --	setAIT029 Lib Nod --	setAIT030 Lib Nod --	setAIT031 Lib Bact +N	setAIT032 Lib Bact +N	setAIT033 Lib Bact +N	setAIT035 Lib Bact +N	setAIT037 Lib Bact --	setAIT039 Lib Bact --	setAIT040 Lib Bact --	setAIT041 Time0	setAIT042 Time0	setAIT043 Time0	setAIT044 Time0	setAIT045 Time0
SM_b20002	SM_b20002	sugar ABC transporter ATP-binding protein	0.833127386729057	1.02029215065372	1.44280302300362	1.44280302300362	1.02029215065372	1.02029215065372	1.02029215065372	0.833127386729057	1.44280302300362	1.44280302300362	1.44280302300362	0.833127386729057	1.44280302300362	1.44280302300362	0.385980304046408	1.02029215065372	0.0415373771270171	0.052292825660214	0.0471169194673553	0.0428815417308559	0.040878699942438
SM_b20003	SM_b20003	pyrroline-5-carboxylate reductase	1.44287464811542	1.02039343376532	1.02039343376532	1.44287464811542	1.02039343376532	1.44287464811542	1.44287464811542	1.44287464811542	1.02039343376532	1.44287464811542	0.721706667850574	1.44287464811542	1.44287464811542	1.02039343376532	0.373197268526469	1.02039343376532	0.0527845628589728	0.0633419144858152	0.0566544370244916	0.0580886025019353	0.0559239120782189
SM_b20004	SM_b20004	gstR-like transcriptional regulator protein	1.44281315420046	1.44281315420046	1.44281315420046	1.44281315420046	1.02030647720726	1.02030647720726	1.44281315420046	1.44281315420046	1.02030647720726	1.44281315420046	0.833144931727657	1.02030647720726	1.44281315420046	0.721583718067198	0.481252570943797	0.833144931727657	0.0420680496383412	0.0524682206799911	0.0533867219257622	0.047556076724099	0.0414942213968738
SM_b20005	SM_b20005	glutathione S-transferase	1.44288702905149	1.02041094079896	1.44288702905149	0.833272859233168	0.833272859233168	1.44288702905149	1.02041094079896	1.44288702905149	1.02041094079896	1.44288702905149	1.44288702905149	1.44288702905149	1.44288702905149	1.02041094079896	0.510612495171355	0.833272859233168	0.0595478276793922	0.0718712877369137	0.0537619270858754	0.0571056384552155	0.0578111479809195
SM_b20006	SM_b20006	hypothetical protein	1.44353162839962	1.44353162839962	1.44353162839962	1.44353162839962	1.44353162839962	1.44353162839962	1.02132221736691	1.44353162839962	1.44353162839962	1.44353162839962	1.44353162839962	1.02132221736691	1.44353162839962	1.44353162839962	0.834388543497371	1.44353162839962	0.113024301748673	0.130636566770211	0.176483846652168	0.130285492260472	0.104897863727315
SM_b20007	SM_b20007	catalase C protein	0.589084757517681	0.545403013587208	1.44273871590724	1.0202012114651	0.510193241818985	0.645290490843609	0.589084757517681	1.0202012114651	0.833016015276577	1.44273871590724	0.833016015276577	0.833016015276577	1.0202012114651	0.645290490843609	0.259358740441136	0.833016015276577	0.0264814071149121	0.0345220973738798	0.0278371453263733	0.0277974562201003	0.0264531025438147
SM_b20008	SM_b20008	ATP-dependent DNA ligase	1.02045660483439	1.44291932305758	1.44291932305758	1.44291932305758	0.721795980245616	1.44291932305758	1.02045660483439	1.44291932305758	1.02045660483439	1.44291932305758	1.44291932305758	1.44291932305758	1.44291932305758	1.02045660483439	0.545880589236576	1.02045660483439	0.0597729397781367	0.0706111131753548	0.0771690452617187	0.063829361522646	0.0561619865496063
SM_b20009	SM_b20009	transcriptional regulator	0.833451847310477	1.44299040275937	1.44299040275937	1.44299040275937	1.02055710861904	1.02055710861904	1.44299040275937	0.0376024316984236	1.44299040275937	1.44299040275937	1.44299040275937	1.44299040275937	1.44299040275937	0.833451847310477	0.373644555048088	1.02055710861904	0.0668958727867773	0.0851771518256271	0.0825356791896124	0.0739302136028956	0.065765199232127
SM_b20010	SM_b20010	hypothetical protein	1.44305657329431	1.44305657329431	1.44305657329431	1.44305657329431	1.44305657329431	1.44305657329431	1.44305657329431	1.44305657329431	1.44305657329431	1.44305657329431	1.44305657329431	1.44305657329431	1.44305657329431	1.0206506665971	0.646000842819443	1.0206506665971	0.075666731283205	0.101325508404343	0.0856986541839935	0.0830120559214225	0.0711591252049007
SM_b20011	SM_b20011	hypothetical protein	1.02046825867514	1.02046825867514	1.4429275648716	1.4429275648716	1.02046825867514	1.02046825867514	1.4429275648716	1.4429275648716	1.4429275648716	1.4429275648716	1.4429275648716	1.02046825867514	1.4429275648716	1.02046825867514	0.721812456052176	1.02046825867514	0.0601178771418357	0.0722422174826642	0.0659145386992612	0.0670192051365487	0.0615632744725572
SM_b20012	SM_b20012	hypothetical protein	0.721422935763082	0.721422935763082	1.0201927746737	0.83300568265098	0.545387232021035	0.510176371090747	0.589070146214544	0.83300568265098	0.721422935763082	1.44273275002657	0.83300568265098	0.83300568265098	1.44273275002657	0.456339462565077	0.228348487007825	0.510176371090747	0.0242159243525572	0.0287987380525913	0.0297805889812296	0.0260438403091476	0.0239349099711797
SM_b20013	SM_b20013	hypothetical protein	0.833082465756359	0.833082465756359	1.44277708445245	0.833082465756359	1.44277708445245	0.833082465756359	0.833082465756359	1.44277708445245	1.02025547041822	1.44277708445245	1.44277708445245	1.02025547041822	1.44277708445245	0.721511593577604	0.278072786249818	0.833082465756359	0.0349924022549294	0.0427949243991965	0.0431272176505706	0.0386507705383055	0.0360846930739503
SM_b20014	SM_b20014	transcriptional regulator	0.721654281045396	1.44284844564679	1.44284844564679	1.44284844564679	1.02035638215407	0.83320604680652	1.44284844564679	1.02035638215407	1.02035638215407	1.02035638215407	1.44284844564679	1.44284844564679	1.44284844564679	1.02035638215407	0.417001284390764	0.83320604680652	0.0487467040641571	0.0594569877754574	0.0609167627192881	0.0527960395840487	0.0473830776844627
SM_b20015	SM_b20015	sugar ABC transporter permease	1.02028715374975	1.02028715374975	1.44279948939885	1.44279948939885	0.721556394785169	0.721556394785169	1.02028715374975	1.44279948939885	1.44279948939885	1.44279948939885	1.02028715374975	1.02028715374975	1.44279948939885	1.02028715374975	0.323063205355003	0.721556394785169	0.0403396580212206	0.0477592690915093	0.0501585670254849	0.0430672203271724	0.0398220511049716
SM_b20016	SM_b20016	sugar ABC transporter permease	1.4430859621916	1.4430859621916	1.4430859621916	1.4430859621916	1.0206922179441	1.4430859621916	1.4430859621916	1.4430859621916	1.4430859621916	1.4430859621916	1.4430859621916	1.4430859621916	1.4430859621916	1.4430859621916	0.646066489976039	1.4430859621916	0.0779727485147887	0.0938847296819964	0.11291300898575	0.0845705493282928	0.0725422272392871
SM_b20017	SM_b20017	sugar ABC transporter ATP-binding protein	1.02020814054297	0.833024501357879	1.02020814054297	0.7214446650844	0.545415974633384	0.645301445627129	0.7214446650844	1.44274361566182	1.02020814054297	1.44274361566182	1.02020814054297	0.833024501357879	1.44274361566182	0.589096757498241	0.307811371593287	0.833024501357879	0.0283394972903796	0.0340029437778908	0.0292096682266568	0.0285321953685178	0.0292908572262617
SM_b20018	SM_b20018	sugar ABC transporter substrate-binding protein	1.44291876656929	1.44291876656929	1.44291876656929	1.44291876656929	1.44291876656929	1.44291876656929	1.44291876656929	1.44291876656929	1.44291876656929	1.44291876656929	1.02045581796324	1.44291876656929	1.44291876656929	1.44291876656929	0.545879118276351	1.44291876656929	0.0582943688083095	0.0711315381263161	0.076262014023701	0.0649100408277451	0.0565801918329993
SM_b20019	SM_b20019	dihydrolipoamide succinyltransferase	0.721642550117531	1.44284257834815	1.44284257834815	1.44284257834815	0.645522672793026	1.02034808540592	1.02034808540592	1.44284257834815	1.02034808540592	1.44284257834815	1.44284257834815	1.44284257834815	1.44284257834815	1.02034808540592	0.416980982746853	1.02034808540592	0.046955846127544	0.0566714717500331	0.0628817612373891	0.0529215654992187	0.0463419051753119
SM_b20020	SM_b20020	pyruvate dehydrogenase E1 component, subunits alpha and beta	0.83307171084421	0.83307171084421	1.02024668858884	0.0580313148381513	0.589163513161922	0.83307171084421	0.83307171084421	1.44277087442161	1.44277087442161	1.44277087442161	0.83307171084421	0.83307171084421	1.44277087442161	0.83307171084421	0.268309819511519	0.83307171084421	0.0345675812900839	0.0409570073714112	0.0426665951037685	0.037160450698199	0.033410362090342
SM_b20021	SM_b20021	transcriptional regulator	1.44850067819225	1.44850067819225	1.44850067819225	1.44850067819225	1.44850067819225	1.44850067819225	1.44850067819225	1.44850067819225	1.44850067819225	1.44850067819225	1.44850067819225	1.44850067819225	1.44850067819225	1.44850067819225	1.02833346936711	1.44850067819225	0.282674965183609	0.338843838353018	0.422716167004909	0.333016338588869	0.292737703727579
SM_b20022	SM_b20022	hypothetical protein	1.44302680932865	1.0206085840999	1.44302680932865	1.44302680932865	1.0206085840999	1.44302680932865	1.44302680932865	1.44302680932865	1.44302680932865	1.44302680932865	1.0206085840999	1.44302680932865	1.44302680932865	1.44302680932865	0.546164643027676	1.0206085840999	0.0698390560081837	0.0887271746351411	0.0871040852209672	0.0777415873299755	0.0717847674771483
SM_b20023	SM_b20023	hypothetical protein	0.0572468349690608	0.6452472055598	1.44271935631543	1.44271935631543	0.480971288325346	0.400219272790316	0.589037341981992	1.0201738335129	0.6452472055598	0.480971288325346	0.545351800161651	0.589037341981992	1.44271935631543	0.400219272790316	0.194713205673187	0.385667438359243	0.0193739428863722	0.0241207784225828	0.0231821787844755	0.0208958076974245	0.0192047379850924
SM_b20024	SM_b20024	ribosomal large subunit pseudouridine synthase B	0.645351387756011	1.44276595415996	1.44276595415996	1.44276595415996	0.833063189567688	0.721489336531656	1.44276595415996	1.44276595415996	1.02023973064192	1.02023973064192	0.833063189567688	1.02023973064192	1.44276595415996	0.833063189567688	0.288893365651951	0.721489336531656	0.0331789614374699	0.0399291184975753	0.0423490238884418	0.0359773705628495	0.0320612555211774
SM_b20025	SM_b20025	hypothetical protein	0.833209017334592	1.44285016104864	1.44285016104864	1.44285016104864	1.02035880783932	1.02035880783932	1.44285016104864	1.44285016104864	1.44285016104864	1.44285016104864	0.721657710749269	1.44285016104864	1.44285016104864	1.02035880783932	0.545697747925001	1.02035880783932	0.0481284942109696	0.0598746942667004	0.0667395190741948	0.0532810232744969	0.0469431627861145
SM_b20026	SM_b20026	hypothetical protein	1.44322887811015	1.02089426686033	1.44322887811015	1.44322887811015	1.44322887811015	1.44322887811015	1.44322887811015	1.44322887811015	1.44322887811015	1.44322887811015	1.44322887811015	1.44322887811015	1.44322887811015	1.02089426686033	0.590284205932263	1.44322887811015	0.093764043838608	0.110062222888242	0.0955876153840956	0.0969529263781717	0.0970819176039808
SM_b20027	SM_b20027	hypothetical protein	0.400190420425641	0.545330626525959	0.0504550156411738	0.545330626525959	0.349972192952767	0.400190420425641	0.456271809856594	0.645229310067647	0.83296862288111	1.44271135275732	0.545330626525959	0.0228768917744776	0.83296862288111	0.416526687564016	0.134706818957495	0.331048036109038	0.0161408481714178	0.019394649804301	0.0175896449234584	0.0172360966296471	0.0162464917251718
SM_b20028	SM_b20028	hypothetical protein	0.5453723659711	0.721411697270271	1.4427271303724	0.832995949595299	0.645264587520571	0.645264587520571	0.5453723659711	1.02018482747479	0.832995949595299	1.02018482747479	0.589056382593867	0.721411697270271	1.4427271303724	0.510160478999179	0.194770798860844	0.510160478999179	0.022530429786439	0.0262403288221376	0.0264625223213459	0.024421531577346	0.0221901241132671
SM_b20029	SM_b20029	hypothetical protein	1.0202341275053	1.44276199195478	1.44276199195478	0.833056327482667	0.645342529688558	0.435210921661332	0.833056327482667	0.645342529688558	0.721481413256854	1.44276199195478	0.721481413256854	1.44276199195478	1.44276199195478	0.833056327482667	0.283276962598984	1.44276199195478	0.0329992390287246	0.0382834798439747	0.0339897061979453	0.034415214265564	0.0350045371993395
SM_b20030	SM_b20030	RNA polymerase sigma factor SigJ	1.44332107478299	1.44332107478299	1.44332107478299	1.44332107478299	1.44332107478299	1.44332107478299	1.44332107478299	1.44332107478299	1.44332107478299	1.44332107478299	1.44332107478299	1.44332107478299	1.44332107478299	1.44332107478299	0.64659147853049	1.44332107478299	0.0933366132022517	0.115012915138987	0.153785745547307	0.106496532091733	0.0963255165910552
SM_b20031	SM_b20031	hypothetical protein	1.02076357601987	1.44313643451743	1.44313643451743	1.44313643451743	1.02076357601987	1.02076357601987	1.44313643451743	1.44313643451743	1.44313643451743	1.44313643451743	1.44313643451743	1.44313643451743	1.44313643451743	1.44313643451743	0.833704652716582	0.833704652716582	0.0798855050811512	0.096816682453095	0.105577169699186	0.0901419544100984	0.0837175361265532
SM_b20032	SM_b20032	hypothetical protein	1.0203429656904	1.0203429656904	1.44283895779699	0.833189616753767	0.833189616753767	1.0203429656904	1.0203429656904	1.44283895779699	1.0203429656904	1.44283895779699	1.0203429656904	1.0203429656904	1.44283895779699	0.721635311208153	0.38611460741606	1.44283895779699	0.0465281248887368	0.0542506237629714	0.0620228855357658	0.0526835580149638	0.0461305221201077
SM_b20033	SM_b20033	transcriptional regulator	1.44343092211044	1.44343092211044	1.44343092211044	1.44343092211044	1.44343092211044	1.44343092211044	1.44343092211044	1.44343092211044	1.44343092211044	1.44343092211044	1.44343092211044	1.44343092211044	1.44343092211044	1.44343092211044	1.02117987465568	1.44343092211044	0.111160745187661	0.117267586821971	0.161191440764615	0.112493453445046	0.101562523599224
SM_b20034	SM_b20034	ABC transporter	1.0203450991433	1.0203450991433	1.44284046652724	1.44284046652724	1.0203450991433	1.44284046652724	1.44284046652724	1.44284046652724	0.833192229427368	1.44284046652724	1.44284046652724	1.0203450991433	1.44284046652724	1.0203450991433	0.481334448127992	1.0203450991433	0.0470682531099683	0.054667658873689	0.0562693330215213	0.0529471383360128	0.048135815801883
SM_b20035	SM_b20035	ABC transporter permease	1.02031601768363	1.44281990090399	1.44281990090399	1.44281990090399	0.721597208067205	1.02031601768363	1.02031601768363	1.02031601768363	1.44281990090399	1.44281990090399	0.83315661539364	0.83315661539364	0.510422773849957	0.83315661539364	0.510422773849957	0.721597208067205	0.0434906099021134	0.051424070312329	0.0532217144345947	0.0478190001898907	0.0446704375207066
SM_b20036	SM_b20036	ABC transporter substrate-binding protein	0.645333471806574	0.721473311276451	1.44275794041773	1.02022839802449	0.721473311276451	0.510247602893444	1.02022839802449	0.833049310646139	1.02022839802449	1.44275794041773	1.44275794041773	0.833049310646139	1.44275794041773	1.44275794041773	0.272976372782134	1.02022839802449	0.031322057720674	0.0364359445533193	0.0352213522712709	0.0344188676797199	0.0322582861533431
SM_b20037	SM_b20037	shikimate 5-dehydrogenase	1.02043415682873	0.833301289003665	1.44290344754096	1.44290344754096	1.02043415682873	1.02043415682873	1.44290344754096	1.44290344754096	1.44290344754096	1.44290344754096	1.02043415682873	1.02043415682873	1.44290344754096	0.645658713347143	0.645658713347143	1.02043415682873	0.0598695974689813	0.0680429134622229	0.059577510261144	0.060229840607095	0.0603523507235958
